stop_id,stop_name,stop_lat,stop_lon,nearest_traffic_flow,road_capacity,accidents_300m
6234,SALVEMINI,44.50091185,11.27544089,306.8,722.7,0
6235,BOTTONELLI,44.50261934,11.27891949,99.37,300.0,0
6236,ROTTA,44.4989328,11.27516656,397.99,765.6,0
6238,CASTELDEBOLE,44.50003891,11.27734406,306.8,722.7,0
6265,STAZIONE CASALECCHIO GARIBALDI,44.48232086,11.2738054,639.89,1260.6,0
6266,CASALECCHIO PIAVE,44.4800836,11.27542143,639.89,1260.6,0
6267,MERIDIANA CRISTONI,44.48294882,11.27137442,938.49,1416.8,0
6272,PIETRA,44.51139271,11.28686375,141.7,759.0,0
6274,FAGGIOLO,44.50890139,11.28449625,1679.23,2594.9,7
6285,MARZABOTTO,44.50134112,11.3114589,230.16,559.9,0
6286,MARZABOTTO,44.50156144,11.31177659,230.16,559.9,0
6455,DEPOSITO BATTINDARNO,44.50205107,11.29736129,1030.05,1754.5,0
6456,DEPOSITO BATTINDARNO,44.50212558,11.29788076,1030.05,1754.5,0
6459,BATTINDARNO DE CAROLIS,44.50000856,11.29582584,282.93,1431.1,0
6461,BERTOCCHI,44.5000319,11.29382515,264.62,468.6,0
6462,BATTINDARNO DE CAROLIS,44.50016563,11.29615747,282.93,1431.1,0
6463,DE PISIS,44.50056193,11.2903781,264.62,468.6,0
6464,BERTOCCHI,44.49993131,11.29373473,264.62,468.6,0
6468,GIOTTO,44.49983484,11.29055323,264.62,468.6,0
6469,ALTOBELLI,44.49983576,11.28868053,264.62,468.6,0
6470,GNUDI,44.49820793,11.2887702,264.62,468.6,0
6471,VIGHI,44.49824215,11.28548937,99.37,300.0,0
6472,VIGHI,44.49811399,11.28545527,99.37,300.0,0
6477,CENTRO SPORTIVO BARCA,44.49287465,11.28135464,938.49,1416.8,0
6478,NALDI,44.4922181,11.28288396,938.49,1416.8,0
65,SILVANI,44.50054117,11.32894733,691.63,1123.1,0
6602,CASALECCHIO SANTA LUCIA,44.47970274,11.26863293,639.89,1260.6,0
6603,CASALECCHIO SANTA LUCIA,44.47980054,11.26844025,639.89,1260.6,0
6657,ARIOSTO,44.51397728,11.26195458,632.15,1049.4,0
6661,CAVALIERI DUCATI,44.51412912,11.25924675,632.15,1049.4,0
6665,CAVALIERI DUCATI FRONTE 118/2,44.5155458,11.2545557,109.2,317.9,0
6667,VILLAGGIO SPERANZA,44.51613672,11.2502148,1.34,300.0,0
6669,CA` NUOVA@,44.51635702,11.24599957,0.03,300.0,0
6671,CASA SANTA CHIARA@,44.51556453,11.24729247,0.03,300.0,0
6673,RIGOSA@,44.51138019,11.23924485,0.03,300.0,0
6677,OLMETOLA@,44.51023507,11.24148679,0.03,300.0,0
6681,LA PICCIONAIA@,44.5098651,11.24576741,1.34,300.0,0
6685,VILLA BOSCHI@,44.50839211,11.25230542,1291.7,1883.2,0
6689,COLLEGIO SAN LUIGI@,44.50707664,11.25686148,1291.7,1883.2,0
6691,BOIARDO14@,44.50799366,11.25871949,1291.7,1883.2,0
6693,CASE GIARDINO@,44.50953679,11.25966764,1291.7,1883.2,7
6695,BOIARDO@,44.51121092,11.26048094,1291.7,1883.2,7
67,PORTA LAME,44.5029412,11.33369966,833.33,1227.6,0
7001,PORTA SARAGOZZA - RISORGIMENTO,44.49051795,11.32833911,9.8,1015.3,0
7002,PORTA SARAGOZZA - RISORGIMENTO,44.49036034,11.32825895,9.8,1015.3,0
7003,SAN GIUSEPPE,44.49034182,11.32538601,929.85,1248.5,0
7004,SAN GIUSEPPE,44.49019441,11.32494311,929.85,1248.5,0
7005,VILLA BENNI,44.48907438,11.31848619,141.98,885.5,0
7006,ORSONI,44.48967962,11.32148532,81.25,588.5,0
7007,ORSONI,44.48961843,11.32067641,253.6,880.0,0
7009,VILLA SPADA,44.48934381,11.31560742,805.7,1017.5,0
701,PIAZZA MALPIGHI,44.49432767,11.33630066,420.26,726.0,7
7010,VILLA BENNI,44.48890616,11.31831917,141.98,885.5,0
7011,MELONCELLO,44.49011958,11.31208916,93.64,732.6,0
7012,VILLA SPADA,44.48938793,11.31531833,805.7,1017.5,0
7013,DELLO SPORT,44.49091038,11.30740411,350.13,2798.4,0
7014,MELONCELLO,44.4900127,11.31219891,93.64,732.6,0
7015,BIVIO SAN LUCA,44.49019431,11.31012072,350.13,2798.4,0
7017,FUNIVIA,44.49127414,11.30307156,71.69,1237.5,0
7018,BIVIO SAN LUCA,44.4901684,11.3094547,350.13,2798.4,0
7019,DON STURZO,44.48954585,11.29957248,236.87,421.3,0
702,PIAZZA MALPIGHI,44.49417325,11.33641727,420.26,726.0,7
7020,DELLO SPORT,44.49091796,11.30700116,350.13,2798.4,0
7021,TREVES,44.48874067,11.29754597,30.57,300.0,0
7022,FUNIVIA,44.49124831,11.30384953,71.69,1237.5,0
7025,MILANI,44.48796206,11.29517772,32.68,300.0,0
7027,CROCE LUNA,44.48609553,11.29193776,32.68,300.0,0
7028,DON STURZO,44.48908175,11.29889712,236.87,421.3,0
7029,CROCE,44.48488614,11.28917327,639.89,1260.6,0
703,PIAZZA SAN FRANCESCO,44.49523278,11.33589816,140.53,435.6,7
7030,TREVES,44.48820036,11.2964502,426.68,717.2,0
7031,CASALECCHIO CASA CONOSCENZA,44.47833886,11.27688449,639.89,1260.6,0
7033,CASALECCHIO VILLA CHIARA,44.48241869,11.28651457,639.89,1260.6,0
7034,CROCE LUNA,44.48625691,11.29244789,32.68,300.0,0
7035,CASALECCHIO SAN MARTINO,44.47755548,11.28427185,639.89,1260.6,0
7036,CROCE,44.48506711,11.29024928,639.89,1260.6,0
7037,CASALECCHIO CHIUSA,44.47734838,11.28092539,639.89,1260.6,0
7038,CASALECCHIO VILLA CHIARA,44.48262199,11.2867583,639.89,1260.6,0
704,PIAZZA MALPIGHI,44.49370661,11.33632222,420.26,726.0,7
7042,CASALECCHIO SAN MARTINO,44.47758295,11.28481125,639.89,1260.6,0
7043,CASALECCHIO STAZIONE,44.4746218,11.27621335,639.89,1260.6,0
7044,CASALECCHIO CHIUSA,44.47690458,11.28150929,639.89,1260.6,0
7046,CASALECCHIO MARCONI,44.47712896,11.27759891,639.89,1260.6,0
7048,CASALECCHIO STAZIONE,44.47504909,11.27622997,639.89,1260.6,0
705,SANT`ISAIA,44.49401779,11.33227606,274.33,447.7,7
7051,CROCE CARAVAGGIO,44.48695899,11.29248169,32.68,300.0,0
7052,CROCE CARAVAGGIO,44.48713514,11.29183542,639.89,1260.6,0
7053,CROCEFISSI,44.49032196,11.28948504,938.49,1416.8,0
7054,CROCEFISSI,44.48954372,11.28951668,639.89,1260.6,0
7055,LORENZETTI,44.49159953,11.29199227,123.16,1413.5,0
7056,BONINSEGNA,44.49019093,11.29060316,123.16,1413.5,0
706,SANT`ISAIA,44.49394186,11.33224709,274.33,447.7,7
7060,FILANDA,44.49072648,11.29147779,123.16,1413.5,0
707,SANT`ISAIA,44.49345556,11.33270729,136.87,433.4,7
709,PORTA SANT`ISAIA,44.49455031,11.32942567,1.36,300.0,0
710,PORTA SANT`ISAIA,44.49437954,11.32996364,1.36,300.0,0
7101,ANDREA COSTA,44.49500677,11.32641183,165.39,300.0,0
7102,ANDREA COSTA,44.49496216,11.32595019,165.39,300.0,0
7103,SAN PAOLO RAVONE,44.49538429,11.32282096,1494.25,2002.0,0
7104,SAN PAOLO RAVONE,44.49527425,11.32308544,1494.25,2002.0,0
7105,CROCETTA,44.49536542,11.31957043,1078.64,5757.4,0
7106,CROCETTA,44.49532474,11.32021579,1078.64,5757.4,0
7109,MARTINI,44.4950162,11.31598608,585.62,964.7,0
711,PORTA SARAGOZZA - FRASSINAGO,44.49042527,11.33055862,27.48,300.0,0
7110,MARTINI,44.49487617,11.31576043,585.62,964.7,0
7111,MAGNANI,44.49430983,11.31263921,301.49,454.3,0
7112,MAGNANI,44.49415056,11.31255744,301.49,454.3,0
7113,STADIO,44.49383518,11.30943127,556.28,896.5,0
7114,STADIO,44.49381066,11.31028321,556.28,896.5,0
7117,LINO,44.49340353,11.30637569,956.66,1389.3,0
7118,LINO,44.49344753,11.30722765,556.28,896.5,0
7119,CERTOSA,44.49293527,11.30328711,956.66,1389.3,0
7120,CERTOSA,44.49291513,11.3041738,956.66,1389.3,0
7123,FUNIVIA,44.49154951,11.30191668,71.69,1237.5,0
7124,FUNIVIA,44.49181174,11.30219426,486.57,1854.6,0
7125,GHISELLO,44.49333214,11.29925835,141.22,776.6,0
7126,GHISELLO,44.49307194,11.29988483,141.22,776.6,0
7127,BARCA,44.49407469,11.29661088,303.01,752.4,0
7128,BARCA,44.49396217,11.29666621,303.01,752.4,0
7129,BELCANTONE,44.49541591,11.29362522,323.4,454.3,7
7130,BELCANTONE,44.49531049,11.29360695,323.4,454.3,7
7133,DE AMBRIS,44.4959681,11.291092,323.4,454.3,7
7134,DE AMBRIS,44.49582482,11.29164296,323.4,454.3,7
7135,BUOZZI,44.49621626,11.28825752,323.4,454.3,0
7136,BUOZZI,44.49613661,11.28810505,323.4,454.3,0
7140,RIGOLA,44.49411519,11.28694194,938.49,1416.8,0
7143,TRENO,44.49477824,11.28482337,938.49,1416.8,0
7144,TRENO,44.49436896,11.28452517,938.49,1416.8,0
7145,TOMMASEO,44.49680003,11.28616489,323.4,454.3,0
7146,PIAZZA GIOVANNI XXIII,44.49633007,11.2856096,938.49,1416.8,0
7150,TOMMASEO,44.49690016,11.28602573,323.4,454.3,0
7163,ROTONDA MALAGUTI,44.4907696,11.28812148,938.49,1416.8,0
7171,MONTEFIORINO,44.49585751,11.31517511,637.16,840.4,0
7172,MONTEFIORINO,44.49586051,11.31502729,637.16,840.4,0
7201,RONCATI,44.49332706,11.32597792,176.77,368.5,0
7203,PIAZZA VOLTA,44.49282459,11.32349201,214.17,475.2,0
7204,PIAZZA VOLTA,44.49278028,11.32376145,214.17,475.2,0
7205,TURATI,44.4912353,11.32162803,81.25,588.5,0
7206,TURATI,44.49174363,11.32200271,81.25,588.5,0
7209,XXI APRILE ZANNONI,44.49184576,11.31759452,805.7,1017.5,0
7210,XXI APRILE ZANNONI,44.49142879,11.31902834,253.6,880.0,0
7211,XXI APRILE MARTINI,44.4919806,11.31343536,459.75,1115.4,0
7212,XXI APRILE MARTINI,44.49201223,11.31492779,459.75,1115.4,0
7213,IRMA BANDIERA,44.49346955,11.3136782,336.92,783.2,0
7214,IRMA BANDIERA,44.49289562,11.31314535,336.92,783.2,0
7231,CASAGLIA,44.48666339,11.31510282,190.36,335.5,0
7232,CASAGLIA,44.48681362,11.31526989,190.36,335.5,0
7233,SCUOLE CARRACCI,44.48471724,11.31493149,190.36,335.5,0
7234,SCUOLE CARRACCI,44.48473474,11.31503986,190.36,335.5,0
7236,RAVONE,44.4824726,11.31482931,190.36,335.5,0
72401,CASALECCHIO LIDO,44.46903894,11.27754421,639.89,1260.6,0
72402,CASALECCHIO LIDO,44.47038486,11.27748657,639.89,1260.6,0
72405,CASALECCHIO RONZANI,44.46494558,11.27796638,639.89,1260.6,0
72406,CASALECCHIO RONZANI,44.46537146,11.27805365,639.89,1260.6,0
72409,CASALECCHIO C.S. ALLENDE,44.4614144,11.27897605,639.89,1260.6,0
72410,CASALECCHIO C.S. ALLENDE,44.46158338,11.27896692,639.89,1260.6,0
72413,SAN BIAGIO MICCA,44.45730502,11.2749824,639.89,1260.6,0
72414,SAN BIAGIO MICCA,44.45716384,11.27444271,639.89,1260.6,0
72417,SAN BIAGIO CEFALONIA,44.45582199,11.27443773,639.89,1260.6,0
72418,SAN BIAGIO CEFALONIA,44.45526445,11.2741804,639.89,1260.6,0
72421,SAN BIAGIO RESISTENZA,44.45532587,11.27137828,639.89,1260.6,0
7301,AUDINOT,44.49170184,11.32737065,9.8,1015.3,0
7302,GUIDOTTI,44.49258054,11.3254192,214.17,475.2,0
750,FARINI,44.49132723,11.34287801,129.04,300.0,0
7502,CASALECCHIO CASA CONOSCENZA,44.47817561,11.27646554,639.89,1260.6,0
753,FARINI,44.49139376,11.34226833,244.54,1062.6,0
754,COLLEGIO DI SPAGNA,44.49026892,11.33681957,80.6,327.8,0
755,COLLEGIO DI SPAGNA,44.4904475,11.33737504,80.6,327.8,0
756,NOSADELLA,44.48999766,11.33384111,89.83,300.0,0
758,D`AZEGLIO,44.49044021,11.34135528,244.54,1062.6,0
759,NOSADELLA,44.49010559,11.33417635,89.83,300.0,0
760,PORTA SARAGOZZA - FRASSINAGO,44.49025416,11.33100822,27.48,300.0,0
761,PORTA SARAGOZZA - FRASSINAGO,44.49037379,11.33121187,27.48,300.0,0
799,PIAZZA CAVOUR,44.4911381,11.34364941,129.04,300.0,0
8,STAZIONE CENTRALE,44.50486794,11.34464633,840.31,1155.0,0
800,PIAZZA CAVOUR,44.49098273,11.34365262,129.04,300.0,0
8001,DELLE ROSE,44.4826008,11.3488522,499.42,698.5,0
8002,PORTA CASTIGLIONE,44.48454138,11.34830684,499.42,698.5,0
8003,CASTIGLIONE,44.48049583,11.34923689,499.42,698.5,0
8004,DELLE ROSE,44.48178585,11.34923674,499.42,698.5,0
8005,SCALINI,44.47831622,11.34791712,499.42,698.5,0
8006,SCALINI,44.47768717,11.34649382,499.42,698.5,0
8007,PORTA CASTIGLIONE,44.48425833,11.34828133,499.42,698.5,0
8008,VILLA GUASTAVILLANI,44.46747606,11.34643412,181.64,423.5,0
8009,BARBIANO,44.47635902,11.34360361,499.42,698.5,0
801,PIAZZA CAVOUR,44.4908117,11.34365205,129.04,300.0,0
8010,BARBIANO,44.47618425,11.34331843,499.42,698.5,0
8011,PUTTI,44.48060858,11.34709273,499.42,698.5,0
8012,IST. RIZZOLI - CENTRO RICERCA,44.4753565,11.34071716,499.42,698.5,0
8013,PIAZZALE BACCHELLI,44.4806637,11.34413676,499.42,698.5,0
8014,CASTIGLIONE,44.4805738,11.34935208,499.42,698.5,0
8015,BARBIANO 1,44.4751864,11.3427001,499.42,698.5,0
8016,SCALINI,44.47797303,11.34797016,499.42,698.5,0
8017,PIAZZALE BACCHELLI,44.48071639,11.34378993,499.42,698.5,0
8018,PUTTI,44.4804806,11.3477069,499.42,698.5,0
8019,ISTITUTO ORTOPEDICO RIZZOLI,44.48132622,11.34258832,1416.65,2317.7,0
802,PIAZZA CAVOUR,44.4908574,11.34419389,129.04,300.0,0
8020,PIAZZALE BACCHELLI,44.48053917,11.34441942,499.42,698.5,0
8021,CODIVILLA,44.48446868,11.33990039,315.95,597.3,0
8022,ISTITUTO ORTOPEDICO RIZZOLI,44.48129857,11.34248269,230.66,678.7,0
8023,BIVIO SAN VITTORE,44.46419284,11.34265691,181.64,423.5,0
8024,POLIAMBULATORIO RIZZOLI,44.47606082,11.34099758,499.42,698.5,0
8026,SAN MICHELE IN BOSCO,44.48228749,11.34189117,230.66,678.7,0
8028,CODIVILLA,44.48438742,11.33985705,315.95,597.3,0
803,TRIBUNALE,44.48822717,11.34368998,0.0,300.0,0
8030,BATTIVENTO,44.47126624,11.34686816,181.64,423.5,0
8032,VILLA COLONNA,44.47350429,11.34663335,181.64,423.5,0
8034,VILLA SAMPIERA,44.47460385,11.34818703,181.64,423.5,0
8036,BELLA RIPA,44.47418794,11.34975064,181.64,423.5,0
804,TRIBUNALE,44.48794166,11.34424997,0.0,300.0,0
805,XII GIUGNO,44.4857542,11.34698006,620.52,1890.9,0
806,XII GIUGNO,44.48636111,11.34578534,1390.06,2125.2,0
807,PIAZZA CAVOUR,44.49066255,11.34392826,129.04,300.0,0
809,PIAZZA CAVOUR,44.49064382,11.34410044,129.04,300.0,0
8101,ANNUNZIATA,44.48480396,11.33932747,357.83,1322.2,0
8102,ANNUNZIATA,44.48493628,11.3394876,357.83,1322.2,0
8103,BAGNI DI MARIO,44.48203225,11.33734778,490.38,1655.5,0
8104,BAGNI DI MARIO,44.48247193,11.33805298,490.38,1655.5,0
8105,VILLA GHIGI,44.47926677,11.33592164,490.38,1655.5,0
8106,VILLA GHIGI,44.48015026,11.33665874,490.38,1655.5,0
8109,SAN MAMOLO,44.47767064,11.33572197,490.38,1655.5,0
8110,SAN MAMOLO,44.4774637,11.33599113,490.38,1655.5,0
8111,BIVIO COLLI,44.47563209,11.33605318,490.38,1655.5,0
8112,BIVIO COLLI,44.47565337,11.33619548,490.38,1655.5,0
8113,FONTANINA,44.47228505,11.33820419,357.83,1322.2,0
8114,FONTANINA,44.47231113,11.33825498,357.83,1322.2,0
8117,POLVERIERA,44.47054061,11.33800142,357.83,1322.2,0
8118,POLVERIERA,44.47041468,11.3380239,181.64,423.5,0
8120,RONCRIO,44.46808275,11.33704679,181.64,423.5,0
8144,VILLA BARUZZIANA,44.48345552,11.33587982,490.38,1655.5,0
8145,VILLA ALDINI,44.48114074,11.32891218,4.89,469.7,0
8146,VILLA ALDINI,44.48103932,11.32869829,4.89,469.7,0
8148,OSSERVANZA,44.48110089,11.32667229,4.89,469.7,0
8151,MONTE CUCCOLINO,44.46476393,11.32866052,490.38,1655.5,0
8152,MONTE CUCCOLINO,44.46497358,11.328892,490.38,1655.5,0
8153,BIVIO GAIBOLA,44.46234709,11.32599291,490.38,1655.5,0
8154,GAIBOLA CHIESA,44.46289706,11.31964843,225.54,1673.1,0
8155,GAIBOLA CHIESA,44.46292507,11.31954348,225.54,1673.1,0
8156,BIVIO GAIBOLA,44.46183546,11.32561433,490.38,1655.5,0
8157,CASA CANTINELLA,44.4558284,11.3192561,348.71,995.5,0
8158,CASA CANTINELLA,44.45577789,11.31938765,348.71,995.5,0
8159,FORTE,44.45394491,11.31721762,348.71,995.5,0
8160,FORTE,44.45385552,11.31721409,348.71,995.5,0
8161,PADERNO,44.44830984,11.31544181,348.71,995.5,0
8162,PADERNO,44.44753685,11.31477031,348.71,995.5,0
8163,TIRO AL PIATTELLO,44.4437018,11.3092379,348.71,995.5,0
8164,TIRO AL PIATTELLO,44.44371296,11.30940956,348.71,995.5,0
8165,GAIBOLA,44.46659713,11.31998126,225.54,1673.1,0
8167,CAVAIONI,44.44212446,11.30807853,348.71,995.5,0
8168,CAVAIONI,44.44216417,11.30820183,348.71,995.5,0
8169,CA` BRUCIATA,44.43800886,11.30935245,348.71,995.5,0
8170,CA` BRUCIATA,44.43924204,11.30935272,348.71,995.5,0
8171,LUMIERA,44.43564614,11.31315484,348.71,995.5,0
8172,LUMIERA,44.43555558,11.31326435,348.71,995.5,0
8173,PARCO CAVAIONI,44.44226643,11.30397492,348.71,995.5,0
8174,LASTRE,44.44898842,11.32345062,348.71,995.5,0
8175,SABBIUNO,44.42893197,11.31484115,6.86,623.7,0
8176,SABBIUNO,44.42905593,11.31452802,6.86,623.7,0
8177,CIPPO SABBIUNO,44.42159187,11.31470837,6.86,623.7,0
8178,CALANCHI,44.42816867,11.31546822,6.86,623.7,0
8179,SABBIUNO CASETTA,44.42093356,11.31304148,6.86,623.7,0
8180,CIPPO SABBIUNO,44.421457,11.31472737,6.86,623.7,0
8181,CA` DI SAVINI,44.45844849,11.32167586,348.71,995.5,0
8182,CA` DI SAVINI,44.4581217,11.32166998,348.71,995.5,0
851,TAGLIAPIETRE,44.49107082,11.34003951,80.6,327.8,0
855,SAN LUIGI PORTA SAN MAMOLO,44.4879903,11.33963017,218.15,407.0,0
856,SAN LUIGI PORTA SAN MAMOLO,44.48721634,11.33969982,218.15,407.0,0
897,PIAZZA MINGHETTI,44.49146672,11.34542884,2.36,300.0,0
9,STAZIONE CENTRALE,44.50535591,11.34274826,199.28,1224.3,0
900002,SANT`ISAIA PIAZZA MALPIGHI,44.49342332,11.33528614,136.87,433.4,7
9001,PORTA SANTO STEFANO-ROSA PARKS,44.48356592,11.35782177,181.03,300.0,0
9002,PORTA SANTO STEFANO-ROSA PARKS,44.48384329,11.35763406,3384.86,9264.2,0
9003,MURRI,44.48236472,11.35953538,1436.32,1883.2,0
9004,MURRI,44.48238212,11.35975536,1436.32,1883.2,0
9005,STERLINO,44.48026569,11.3634125,183.63,752.4,7
9006,STERLINO,44.48153923,11.36122563,90.13,1487.2,0
90071,PIANORO N. RESISTENZA,44.39091521,11.34352519,6.86,623.7,0
90072,PIANORO N. RESISTENZA,44.39102284,11.34349025,6.86,623.7,0
90075,PIANORO N. VILLAGGIO MARTINO,44.39039159,11.34600748,6.86,623.7,0
90076,PIANORO N. VILLAGGIO MARTINO,44.39043286,11.34618961,6.86,623.7,0
90079,PIANORO N. SPORT,44.38742807,11.34748269,6.86,623.7,0
90080,PIANORO N. SPORT,44.38745181,11.34769551,6.86,623.7,0
9009,RAGNO,44.47818039,11.36545816,805.58,1147.3,7
9010,RAGNO,44.47979098,11.36424553,183.63,752.4,7
9011,VARTHEMA,44.4762369,11.36683957,413.89,645.7,0
9012,VARTHEMA,44.47734335,11.36633892,92.57,572.0,0
9013,CHIESA NUOVA,44.47357067,11.36867349,712.87,985.6,0
9014,CHIESA NUOVA,44.47390331,11.36845121,712.87,985.6,0
90150,PIANORO V. FONDOVALLE SAVENA,44.37050427,11.33878144,6.86,623.7,0
9017,PARISIO,44.47216582,11.36964367,691.9,947.1,0
9018,PARISIO,44.47168425,11.37031803,691.9,947.1,0
9019,VILLA MAZZACORATI,44.46924653,11.37098071,830.15,1734.7,0
9020,VILLA MAZZACORATI,44.46910738,11.37109765,830.15,1734.7,0
9021,CROCE DI CAMALDOLI,44.46653171,11.37065389,645.88,1074.7,0
9022,CROCE DI CAMALDOLI,44.46640952,11.37084853,645.88,1074.7,0
9025,DIRETTISSIMA,44.46397817,11.37074393,689.18,1120.9,0
9026,DIRETTISSIMA,44.46338578,11.37098299,469.05,696.3,0
9027,ANGELO CUSTODE,44.46061832,11.3702644,582.2,931.7,0
9028,ANGELO CUSTODE,44.46000883,11.37030829,435.86,693.0,0
9029,SAN RUFFILLO,44.45711083,11.36936276,396.12,1107.7,0
903,PIAZZA MINGHETTI,44.49144852,11.34719047,0.0,300.0,7
9030,SAN RUFFILLO,44.4573066,11.36971712,396.12,1107.7,0
9035,PONTE SAVENA,44.45493741,11.36778232,560.97,1246.3,0
9036,PONTE SAVENA,44.45490235,11.36780845,560.97,1246.3,0
9037,TOSCANA PIETRO DA ANZOLA,44.45255505,11.36452729,523.24,1662.1,0
904,PIAZZA MINGHETTI,44.4915695,11.34519086,2.36,300.0,0
9040,TOSCANA PIETRO DA ANZOLA,44.45273147,11.36505522,523.24,1662.1,0
9042,SAN RUFFILLO STAZIONE,44.46301781,11.37285056,469.05,696.3,0
905,GARGANELLI,44.48975241,11.35048349,16.6,300.0,7
90521,CARTERIA PUCCINI,44.42067178,11.34900873,6.86,623.7,0
90522,CARTERIA PUCCINI,44.42051081,11.34917501,6.86,623.7,0
90525,PIANORO N. DEPOSITO GAS,44.41746385,11.35109411,6.86,623.7,0
90526,PIANORO N. DEPOSITO GAS,44.41748424,11.35119699,6.86,623.7,0
90529,BOARIA,44.40906725,11.34660436,6.86,623.7,0
90534,BOARIA,44.41099621,11.34889595,6.86,623.7,0
90541,PIAN DI MACINA GARGANELLI,44.40678901,11.34315297,6.86,623.7,0
90542,PIAN DI MACINA GARGANELLI,44.4061644,11.3430456,6.86,623.7,0
90545,PIAN DI MACINA ALLENDE,44.40219572,11.340695,6.86,623.7,0
90546,PIAN DI MACINA ALLENDE,44.40217581,11.34084333,6.86,623.7,0
90549,PIAN DI MACINA,44.4000003,11.34033273,6.86,623.7,0
90550,PIAN DI MACINA,44.39999853,11.34041899,6.86,623.7,0
90557,MUSIANO,44.39934039,11.34534497,6.86,623.7,0
90558,MUSIANO,44.39916948,11.34544801,6.86,623.7,0
90561,PIANORO N. ZONA ARTIGIANALE,44.39588921,11.342374,6.86,623.7,0
90562,PIANORO N. ZONA ARTIGIANALE,44.3958974,11.34252343,6.86,623.7,0
90565,PIANORO N. BIVIO RESISTENZA,44.39189908,11.34090426,6.86,623.7,0
90566,PIANORO N. BIVIO RESISTENZA,44.39248217,11.34100599,6.86,623.7,0
90571,PIANORO N.MUNICIPIO,44.38505666,11.34284172,6.86,623.7,0
90572,PIANORO N.MUNICIPIO,44.38486992,11.34313949,6.86,623.7,0
90573,PIANORO N. CAMPO SPORTIVO,44.3839742,11.34549368,6.86,623.7,0
90574,PIANORO N. CAMPO SPORTIVO,44.38394521,11.3456722,6.86,623.7,0
90581,PIANORO STAZIONE,44.37937958,11.34233511,6.86,623.7,0
90582,PIANORO STAZIONE,44.37961233,11.34250915,6.86,623.7,0
90585,PIANORO V. MAESTA`,44.37476502,11.34041889,6.86,623.7,0
90586,PIANORO V. MAESTA`,44.37485651,11.34048451,6.86,623.7,0
90589,PIANORO VECCHIO,44.37190584,11.34169267,6.86,623.7,0
90590,PIANORO VECCHIO,44.37220719,11.34208906,6.86,623.7,0
906,GARGANELLI,44.48964448,11.35077941,16.6,300.0,7
909,FONDAZZA,44.48691974,11.35393496,598.74,1743.5,0
910,FONDAZZA,44.48709604,11.35403558,598.74,1743.5,0
9100,PAVESE,44.45083713,11.36048089,377.56,530.2,0
9101,GANDINO,44.48092165,11.35803031,211.79,367.4,0
9102,GANDINO,44.48019634,11.35721439,211.79,367.4,0
9103,BELLACOSTA,44.47952534,11.35815559,114.07,300.0,0
9104,REDENTI,44.47837407,11.3549971,181.64,423.5,0
9105,SANTA BARBARA,44.47774406,11.35594308,181.64,423.5,0
9106,SANTA BARBARA,44.4770544,11.35620766,181.64,423.5,0
9109,BORGHI MAMO,44.47681677,11.3614445,256.35,794.2,0
911,BARACCANO,44.4855268,11.35493447,598.74,1743.5,0
9110,SIEPELUNGA,44.47747637,11.36048485,114.07,300.0,0
9111,VILLA HERCOLANI,44.4750731,11.36242245,256.35,794.2,0
9112,BORGHI MAMO,44.47596533,11.36338184,413.89,645.7,0
9113,MOLINELLI,44.4731126,11.36485005,712.87,985.6,0
9114,VILLA HERCOLANI,44.47454512,11.36346515,413.89,645.7,0
9117,ROVIGHI,44.47251789,11.3662609,712.87,985.6,0
9119,ARANZIO,44.47243006,11.36854246,691.9,947.1,0
912,BARACCANO,44.4860181,11.35446615,598.74,1743.5,0
9120,ROVIGHI,44.47258183,11.36622168,712.87,985.6,0
9202,PARCHEGGIO LERCARO,44.47887149,11.37236012,247.44,415.8,0
9203,DAGNINI,44.47737253,11.36807923,9.04,300.0,0
9204,DAGNINI,44.477659,11.36821185,9.04,300.0,0
9205,ORTI,44.4770715,11.37081757,754.34,1392.6,0
9206,ORTI,44.47754047,11.36993754,634.72,904.2,0
9209,LUNETTA GAMBERINI,44.47651315,11.37373695,927.42,1206.7,0
9210,LUNETTA GAMBERINI,44.4766577,11.37250849,760.84,1014.2,0
9212,PO,44.47587758,11.37744342,998.83,3979.8,0
9213,CRICCA,44.47265573,11.38526724,944.42,1283.7,7
9215,ROMA,44.47066525,11.39039426,1277.11,1732.5,0
9216,HOSPICE SERAGNOLI,44.46562847,11.39613649,1277.11,1732.5,0
9217,HOSPICE SERAGNOLI,44.46579023,11.39626356,1277.11,1732.5,0
9218,CRICCA,44.47285038,11.38537655,944.42,1283.7,7
9219,ALTURA,44.46398327,11.39331131,1277.11,1732.5,0
9220,ROMA,44.47075214,11.39078599,1277.11,1732.5,0
9221,OSPEDALE BELLARIA,44.46441043,11.39037207,332.58,575.3,0
9222,ALTURA,44.46413014,11.39368659,1277.11,1732.5,0
9225,ALTURA,44.46394781,11.39339237,1277.11,1732.5,0
9226,OSPEDALE BELLARIA,44.46429659,11.39089869,332.58,575.3,0
9227,CROARA BIVIO,44.46427647,11.39998204,1277.11,1732.5,0
9228,CROARA BIVIO,44.4642329,11.40055538,1277.11,1732.5,0
9229,PONTEBUCO BIVIO,44.46304301,11.40220679,1277.11,1732.5,0
9230,PONTEBUCO BIVIO,44.46313301,11.40378498,662.26,1549.9,0
9233,BELLARIA VECCHIA,44.46250437,11.40464699,662.26,1549.9,0
